* NAME                                S               BETX               ALFX               BETY               ALFY                MUX                MUY                 DX                 DY                DPX                DPY                  X                  Y                K1L               K1SL                K2L                K3L                K4L                 WX                 WY               PHIX               PHIY               DMUX               DMUY KEYWORD                           DBX                DBY                R11                R12                R21                R22 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le %s                                %le                %le                %le                %le                %le                %le 
 "BPM.6R2.B1"                   439.818        171.2804611        4.086118332        48.24663378        -1.49070054        1.055201055        1.130184579     -0.07404429024                  0     0.001121030854                  0                  0                  0                  0                  0                  0                  0                  0        18.49334736         28.7721741        1.639240118        2.109569575       -1.639557973       -6.230574385 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM_A.7R2.B1"                 452.693        83.18949499        2.755898455        97.70295594         -2.3505672        1.072400914        1.160207909       -0.059611018                  0     0.001121030854                  0                  0                  0                  0                  0                  0                  0                  0        19.04466054        27.95170918        1.683908192        2.171060334       -1.488131536       -6.800608142 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.8R2.B1"               494.1300106         116.204224       -1.081905997        25.96766236       0.4190413276        1.153834211        1.282933566       0.0620187584                  0     0.008912202466                  0                  0                  0                  0                  0                  0                  0                  0         18.7583457        27.47946838        1.844645779        2.408188327       -1.716579457       -6.175690151 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.9R2.B1"               533.1950212         16.7883698       0.3084229749        126.4031329       -2.366456164        1.303087395         1.41646986       0.4753158886                  0      0.01633087916                  0                  0                  0                  0                  0                  0                  0                  0        20.99317347         29.2373817        2.144497487        2.671116915       -4.453679739       -3.094996797 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.10R2.B1"              573.6580318        159.1416376       -3.443554215        35.56830699        0.722509937        1.473540357        1.505993376        2.002913097                  0      0.04580935424                  0                  0                  0                  0                  0                  0                  0                  0        22.75496304        29.78263595        2.503901308        2.857406372       -3.344778686       -3.418303168 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.11R2.B1"              625.4967424        34.00327055       0.5688802372        181.0658953       -2.534540121         1.58287562        1.632276833        1.125890906                  0     -0.01684043009                  0                  0                  0                  0                  0                  0                  0                  0        21.70449303         27.8321133        2.733444941         3.10935906        -1.82904695       -6.840295619 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.12R2.B1"              680.2202583        175.9286472       -2.364014852        29.83416307       0.4961358235        1.719570564        1.754235445         2.15653657                  0      0.02890323872                  0                  0                  0                  0                  0                  0                  0                  0        22.02051354        34.61745801        2.994673817        3.375585894        -3.79687921       -6.793426694 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.13R2.B1"              733.6687742        33.20960621       0.5490248881        170.1838407       -2.455674381        1.832297266        1.902715285        1.074491675                  0     -0.01488801052                  0                  0                  0                  0                  0                  0                  0                  0        24.64739374        35.98204799         3.26963758        3.675124186       -5.246725474       -2.590091423 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.14R2.B1"              787.1172901        169.9929451       -2.341402732        34.97966159        0.533487711        1.970047759        2.014269882        2.107032224                  0      0.02920606738                  0                  0                  0                  0                  0                  0                  0                  0        24.97001074        28.64864068        3.554408168        3.887747631       -2.925053626       -3.114217976 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.15R2.B1"               840.565806        34.94152942       0.5335135164        172.5389157       -2.323662464         2.08165613        2.146114081        1.105661557                  0     -0.01331215516                  0                  0                  0                  0                  0                  0                  0                  0        21.90213712        27.54020926        3.731959502        4.145375236       -1.331389359       -6.616206967 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.16R2.B1"              894.0143219        169.1147582       -2.276976091         36.8973893       0.5642768502        2.215090242        2.253406124        2.197141014                  0      0.03033574016                  0                  0                  0                  0                  0                  0                  0                  0        22.26918222        34.99845077        3.988282837         4.37600274        -3.22832362        -6.25021149 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.17R2.B1"              947.4628378        33.14903194       0.5084460799         171.728576       -2.259680781        2.330684812        2.381137697        1.131333079                  0     -0.01464626146                  0                  0                  0                  0                  0                  0                  0                  0        24.59784947        35.89562008        4.268862892        4.637348897       -4.755547767       -2.418652417 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.18R2.B1"              1000.911354        169.9053479       -2.340258202        34.99033715       0.5408524079        2.468484949        2.492192816        2.181053699                  0      0.02958446891                  0                  0                  0                  0                  0                  0                  0                  0        24.83919663         29.0029279        4.554006962         4.83806068       -2.451475444       -2.033653258 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.19R2.B1"               1054.35987        34.94065313        0.532981601        171.3012469       -2.307334657         2.58012965        2.624637222        1.099422168                  0     -0.01491699701                  0                  0                  0                  0                  0                  0                  0                  0        21.76691883        28.32678407        4.729251551        5.095312024      -0.8412548994       -5.560782562 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.20R2.B1"              1107.808386         169.202432       -2.278126756         36.8519765       0.5564854736        2.713520129        2.732467172        2.090786497                  0      0.02844739838                  0                  0                  0                  0                  0                  0                  0                  0         22.1369722        34.49414412        4.985476027        5.336288847       -2.691970555       -6.067291776 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.21R2.B1"              1161.256901        33.15008195       0.5089803744        172.9584609       -2.276876611        2.829075832        2.859713929         1.07343642                  0     -0.01358555662                  0                  0                  0                  0                  0                  0                  0                  0        24.23739552        35.11191614        5.263898238        5.597401812        -4.26142239       -2.400117925 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.22R2.B1"              1214.705417        169.8176059       -2.339101512        35.06965999       0.5489285431        2.966921332        2.970144278        2.105984954                  0      0.02918747294                  0                  0                  0                  0                  0                  0                  0                  0         24.5110558         29.8646266        5.549076871        5.790307644       -2.038757788       -1.145547779 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.23R2.B1"              1268.153933        33.07063943       0.5121908189        171.9793822       -2.314312662        3.082355874        3.102088026        1.070968274                  0     -0.01394753129                  0                  0                  0                  0                  0                  0                  0                  0        21.67399939        29.58499166        5.733680287        6.046150435      -0.3959169944       -4.408101625 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.24R2.B1"              1321.602449        170.9387219       -2.356419947        34.78263938       0.5406672875        3.219855843        3.213410205        2.098836051                  0      0.02910098785                  0                  0                  0                  0                  0                  0                  0                  0        21.77215896        33.99139534         5.99771041        6.300299352       -2.377827833       -5.753013055 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.25R2.B1"              1375.050965        33.15909256       0.5198668252        172.7553624       -2.332620471        3.334640443        3.345677326        1.069203356                  0     -0.01383659201                  0                  0                  0                  0                  0                  0                  0                  0        24.40670359        34.46517864        6.274237905        6.571643242       -3.801716279       -2.277348426 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.26R2.B1"              1428.499481        169.8071455        -2.33918882        35.08021379       0.5483527972        3.472511246        3.456132534        2.101009971                  0       0.0291726876                  0                  0                  0                  0                  0                  0                  0                  0        24.77935465        30.30096218        6.559224211        6.760645195        -1.45522342      -0.5090277958 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.27R2.B1"              1481.947997        33.07799303       0.5122157808        172.1018731       -2.315596967         3.58793445        3.587988369        1.071996991                  0     -0.01382829753                  0                  0                  0                  0                  0                  0                  0                  0        21.49096013        30.30313902        6.745473743        7.016321784      0.05492170387       -3.450231133 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.28R2.B1"              1535.396513        170.9477957       -2.356311526         34.7744099       0.5413030638        3.725408761        3.699278728        2.108082777                  0      0.02925666285                  0                  0                  0                  0                  0                  0                  0                  0        21.48210737        33.53778603        7.009302069         7.27374165       -2.045781643       -5.288181565 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.29R2.B1"              1588.845029        33.15163959       0.5198324882        172.6277671       -2.331203197        3.840205376        3.831630954        1.073664119                  0     -0.01393952715                  0                  0                  0                  0                  0                  0                  0                  0        24.59603442        33.75849335        7.284832917        7.545648583       -3.332717089       -2.178109409 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.30R2.B1"              1642.293545        169.7994693       -2.339318222        35.08605467       0.5476619563        3.978101459        3.942124072        2.105661275                  0      0.02918202357                  0                  0                  0                  0                  0                  0                  0                  0        25.05712968        30.77316467        7.569623729        7.731392374      -0.8680964709      0.05220049322 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.31R2.B1"               1695.74206        33.08553624       0.5122594509        172.2335761       -2.317136139        4.093511769        4.073899148        1.070812126                  0     -0.01394392807                  0                  0                  0                  0                  0                  0                  0                  0        24.60855159        29.40219349        7.812189788        7.988187891     -0.05890389006       -2.362530818 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.32R2.B1"              1749.190576        170.9540648       -2.356161301        34.77100323       0.5420435732         4.23096143        4.185144879        2.098673233                  0      0.02910066105                  0                  0                  0                  0                  0                  0                  0                  0        23.97846659        31.44701172        8.078164796         8.24946227       -3.060625816       -4.484861937 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.33R2.B1"              1802.639092        33.14401538       0.5197795386        172.4929851       -2.329554149        4.345771575        4.317573876        1.069244832                  0     -0.01383254439                  0                  0                  0                  0                  0                  0                  0                  0        29.30734025        31.44509179        8.337519288         8.52208179        -3.62837678        -1.92477465 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.34R2.B1"              1856.087608         169.794615       -2.339489085        35.08700052       0.5468775625        4.483691878        4.428116968         2.10133935                  0      0.02917814841                  0                  0                  0                  0                  0                  0                  0                  0        30.19438089        29.64076914        8.619669931        8.704134928       -0.289002452        0.545586625 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.33L3.B1"              1909.536124        33.09323211        0.512321615        172.3703842       -2.318882183        4.599087804        4.559820933        1.072151687                  0     -0.01383204244                  0                  0                  0                  0                  0                  0                  0                  0        30.32376995        28.51594458        8.860359449        8.959335824      -0.2310830038       -1.298538401 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.32L3.B1"               1962.98464        170.9574985       -2.355970009         34.7725256       0.5428657247        4.736513942        4.671010647        2.108234065                  0       0.0292567985                  0                  0                  0                  0                  0                  0                  0                  0        29.30820626        29.26794466        9.129307688        9.224003258       -4.071485083        -3.61472871 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.31L3.B1"              2016.433156        33.13625728        0.519708236        172.3552194       -2.327724749        4.851339067        4.803505659        1.073617228                  0     -0.01394344369                  0                  0                  0                  0                  0                  0                  0                  0        29.17496779        30.65173968        9.348664788        9.495815715       -4.425407332       -1.537964902 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.30L3.B1"              2069.881672        169.7926063       -2.339700571        35.08302183       0.5460240751         4.98928241        4.914109258          2.1053266                  0      0.02917655801                  0                  0                  0                  0                  0                  0                  0                  0        30.13822053        30.14427618        9.630560952        9.676623851       -1.072365901        1.231710474 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.29L3.B1"              2123.330188        33.10104292       0.5124019687        172.5080315       -2.320780652        5.104662531        5.045753951        1.070659071                  0     -0.01394004606                  0                  0                  0                  0                  0                  0                  0                  0        24.09807774        30.92282288         9.83759387         9.93299057      -0.6730133354      -0.1999195623 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.28L3.B1"              2176.778704        170.9580798       -2.355738587        34.77892953       0.5437438815        5.242066388         5.15687803         2.09853366                  0      0.02910071672                  0                  0                  0                  0                  0                  0                  0                  0         23.2585612        30.33692067        10.10403751        10.19512693       -3.724158082       -2.923237719 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.27L3.B1"               2230.22722        33.12840332       0.5196189297        172.2187657        -2.32577204        5.356907871        5.289426216         1.06929708                  0     -0.01382876375                  0                  0                  0                  0                  0                  0                  0                  0        23.44136088        31.47207925         10.3208549        10.46798473       -4.439683903       -1.308670197 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.26L3.B1"              2283.675735         169.793453       -2.339951646        35.07424267       0.5451281079        5.494872961        5.400098994        2.101678911                  0      0.02918361202                  0                  0                  0                  0                  0                  0                  0                  0        24.21013821        32.25755264        10.60520015        10.65111161       -1.863577985        1.832995768 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.25L3.B1"              2337.124251        33.10893041       0.5125001182        172.6422258       -2.322772347        5.610235937        5.531698078        1.072302913                  0     -0.01383605679                  0                  0                  0                  0                  0                  0                  0                  0        19.10296412        33.23318181        10.79786561        10.90851026       -1.076482676       0.8947973125 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.24L3.B1"              2390.572767        170.9558059       -2.355468168        34.79001534       0.5446506607        5.747618862        5.642748974        2.108361751                  0      0.02925655158                  0                  0                  0                  0                  0                  0                  0                  0        18.61667193        31.39407016        11.06063895        11.16755028       -3.370697592       -2.157109647 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.23L3.B1"              2444.021283        33.12049197       0.5195120573         172.087879       -2.323756915           5.862478        5.775335813        1.073559685                  0     -0.01394708381                  0                  0                  0                  0                  0                  0                  0                  0        23.59387871        30.63117431        11.33110619         11.4395154       -3.934992963       -1.179642344 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.22L3.B1"              2497.469799        169.7971511       -2.340241077        35.06093679       0.5442175995        6.000463437        5.886084306         2.10498257                  0      0.02917110305                  0                  0                  0                  0                  0                  0                  0                  0        24.43737791        32.76045331        11.61511295        11.62374969       -1.299630861        2.109636447 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.21L3.B1"              2550.918315        33.11685592       0.5126155826        172.7687826       -2.324795163        6.115808011        6.017652843         1.07050986                  0     -0.01393590429                  0                  0                  0                  0                  0                  0                  0                  0        18.97179266        33.92641704        11.81050058        11.88205165      -0.6658295393        1.814201389 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.20L3.B1"              2604.366831        169.1519534       -2.331597175        36.83767405       0.5650935137        6.254116269        6.124963223        2.079100297                  0      0.02873373847                  0                  0                  0                  0                  0                  0                  0                  0        18.36769523        30.75828671        12.07576402        12.13165563       -3.027266363       -1.248143033 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.19L3.B1"              2657.815347        34.97422413       0.5288239283        171.4417157       -2.257585784        6.365995529         6.25296634         1.09162997                  0     -0.01301172187                  0                  0                  0                  0                  0                  0                  0                  0        23.69657923        29.57662316        12.33671789        12.39286162       -3.453713756       -1.201580015 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.18L3.B1"              2711.263863        169.9731931       -2.287068585        35.03809936       0.5396502338        6.498900594        6.364041996        2.181426385                  0      0.03028607989                  0                  0                  0                  0                  0                  0                  0                  0         24.3996391        33.78757463        12.61144862         12.5815737      -0.8843011428        2.152754537 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.17L3.B1"              2764.712379        33.12103681       0.5132163457        171.6108778       -2.309967709        6.614197544        6.496209852        1.134182909                  0     -0.01427715261                  0                  0                  0                  0                  0                  0                  0                  0        18.89940422        35.19202528        12.80337938         12.8429819      -0.1705535791        2.876924019 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
